id,immOpt,delOpt,delay,task,p_imm
72,0.5688653493763479,15.0,3.0,reward,0.7
73,0.2808490334282495,15.0,5.0,reward,0.3
74,0.3214731497687534,15.0,5.0,reward,0.5
75,0.3620972661092573,15.0,5.0,reward,0.7
76,0.12185353192234202,15.0,10.0,reward,0.3
77,0.16247764826284591,15.0,10.0,reward,0.5
78,0.2031017646033498,15.0,10.0,reward,0.7
79,0.04105708678395044,15.0,20.0,reward,0.3
80,0.08168120312445433,15.0,20.0,reward,0.5
81,0.12230531946495822,15.0,20.0,reward,0.7
82,-0.007844536068541012,15.0,50.0,reward,0.3
83,0.03277958027196288,15.0,50.0,reward,0.5
84,0.07340369661246676,15.0,50.0,reward,0.7
85,1.9333122080769374,20.0,1.0,reward,0.3
86,1.9739363244174413,20.0,1.0,reward,0.5
87,2.014560440757945,20.0,1.0,reward,0.7
88,0.9975776503519307,20.0,2.0,reward,0.3
89,1.0382017666924346,20.0,2.0,reward,0.5
90,1.0788258830329385,20.0,2.0,reward,0.7
91,0.6636975277072881,20.0,3.0,reward,0.3
92,0.704321644047792,20.0,3.0,reward,0.5
93,0.7449457603882959,20.0,3.0,reward,0.7
94,0.388006750017834,20.0,5.0,reward,0.3
95,0.4286308663583379,20.0,5.0,reward,0.5
96,0.4692549826988418,20.0,5.0,reward,0.7
97,0.17601274800995734,20.0,10.0,reward,0.3
98,0.21663686435046123,20.0,10.0,reward,0.5
99,0.25726098069096515,20.0,10.0,reward,0.7
100,0.06828415449210189,20.0,20.0,reward,0.3
101,0.10890827083260578,20.0,20.0,reward,0.5
102,0.14953238717310968,20.0,20.0,reward,0.7
103,0.0030819906887799425,20.0,50.0,reward,0.3
104,0.04370610702928383,20.0,50.0,reward,0.5
105,0.08433022336978772,20.0,50.0,reward,0.7
106,0.9344054655994077,1.0,1.0,loss,0.3
107,0.9431462587663083,1.0,1.0,loss,0.5
108,0.9518870519332089,1.0,1.0,loss,0.7
109,0.8836686500407757,1.0,2.0,loss,0.3
110,0.8924094432076762,1.0,2.0,loss,0.5
111,0.9011502363745768,1.0,2.0,loss,0.7
112,0.8381119698914905,1.0,3.0,loss,0.3
113,0.8468527630583911,1.0,3.0,loss,0.5
114,0.8555935562252917,1.0,3.0,loss,0.7
115,0.7596596954294182,1.0,5.0,loss,0.3
116,0.7684004885963188,1.0,5.0,loss,0.5
117,0.7771412817632194,1.0,5.0,loss,0.7
118,0.6151637159543768,1.0,10.0,loss,0.3
119,0.6239045091212774,1.0,10.0,loss,0.5
120,0.632645302288178,1.0,10.0,loss,0.7
121,0.4446467175521961,1.0,20.0,loss,0.3
122,0.45338751071909666,1.0,20.0,loss,0.5
123,0.46212830388599724,1.0,20.0,loss,0.7
124,0.2403843475706688,1.0,50.0,loss,0.3
125,0.24912514073756936,1.0,50.0,loss,0.5
126,0.25786593390446994,1.0,50.0,loss,0.7
127,4.706990500664641,5.0,1.0,loss,0.3
128,4.715731293831541,5.0,1.0,loss,0.5
129,4.724472086998442,5.0,1.0,loss,0.7
130,4.4533064228714805,5.0,2.0,loss,0.3
131,4.462047216038381,5.0,2.0,loss,0.5
132,4.470788009205282,5.0,2.0,loss,0.7
133,4.225523022125055,5.0,3.0,loss,0.3
134,4.234263815291955,5.0,3.0,loss,0.5
135,4.243004608458856,5.0,3.0,loss,0.7
136,3.8332616498146934,5.0,5.0,loss,0.3
137,3.842002442981594,5.0,5.0,loss,0.5
138,3.8507432361484946,5.0,5.0,loss,0.7
139,3.110781752439486,5.0,10.0,loss,0.3
140,3.1195225456063866,5.0,10.0,loss,0.5
141,3.128263338773287,5.0,10.0,loss,0.7
142,2.2581967604285826,5.0,20.0,loss,0.3
143,2.266937553595483,5.0,20.0,loss,0.5
144,2.275678346762384,5.0,20.0,loss,0.7
145,1.2368849105209463,5.0,50.0,loss,0.3
146,1.2456257036878469,5.0,50.0,loss,0.5
147,1.2543664968547474,5.0,50.0,loss,0.7
148,9.422721794496182,10.0,1.0,loss,0.3
149,9.431462587663082,10.0,1.0,loss,0.5
150,9.440203380829983,10.0,1.0,loss,0.7
151,8.915353638909862,10.0,2.0,loss,0.3
152,8.924094432076762,10.0,2.0,loss,0.5
153,8.932835225243663,10.0,2.0,loss,0.7
154,8.45978683741701,10.0,3.0,loss,0.3
155,8.46852763058391,10.0,3.0,loss,0.5
156,8.477268423750811,10.0,3.0,loss,0.7
157,7.675264092796287,10.0,5.0,loss,0.3
158,7.684004885963188,10.0,5.0,loss,0.5
159,7.6927456791300886,10.0,5.0,loss,0.7
160,6.230304298045873,10.0,10.0,loss,0.3
161,6.239045091212773,10.0,10.0,loss,0.5
162,6.247785884379674,10.0,10.0,loss,0.7
163,4.525134314024066,10.0,20.0,loss,0.3
164,4.533875107190966,10.0,20.0,loss,0.5
165,4.542615900357867,10.0,20.0,loss,0.7
166,2.482510614208793,10.0,50.0,loss,0.3
167,2.4912514073756937,10.0,50.0,loss,0.5
168,2.4999922005425943,10.0,50.0,loss,0.7
169,14.138453088327724,15.0,1.0,loss,0.3
170,14.147193881494625,15.0,1.0,loss,0.5
171,14.155934674661525,15.0,1.0,loss,0.7
172,13.377400854948243,15.0,2.0,loss,0.3
173,13.386141648115144,15.0,2.0,loss,0.5
174,13.394882441282045,15.0,2.0,loss,0.7
175,12.694050652708965,15.0,3.0,loss,0.3
176,12.702791445875866,15.0,3.0,loss,0.5
177,12.711532239042766,15.0,3.0,loss,0.7
178,11.517266535777882,15.0,5.0,loss,0.3
179,11.526007328944782,15.0,5.0,loss,0.5
180,11.534748122111683,15.0,5.0,loss,0.7
181,9.34982684365226,15.0,10.0,loss,0.3
182,9.35856763681916,15.0,10.0,loss,0.5
183,9.36730842998606,15.0,10.0,loss,0.7
184,6.7920718676195495,15.0,20.0,loss,0.3
185,6.80081266078645,15.0,20.0,loss,0.5
186,6.809553453953351,15.0,20.0,loss,0.7
187,3.72813631789664,15.0,50.0,loss,0.3
188,3.7368771110635404,15.0,50.0,loss,0.5
189,3.745617904230441,15.0,50.0,loss,0.7
190,18.854184382159264,20.0,1.0,loss,0.3
191,18.862925175326165,20.0,1.0,loss,0.5
192,18.871665968493065,20.0,1.0,loss,0.7
193,17.839448070986624,20.0,2.0,loss,0.3
194,17.848188864153524,20.0,2.0,loss,0.5
195,17.856929657320425,20.0,2.0,loss,0.7
196,16.92831446800092,20.0,3.0,loss,0.3
197,16.93705526116782,20.0,3.0,loss,0.5
198,16.94579605433472,20.0,3.0,loss,0.7
199,15.359268978759475,20.0,5.0,loss,0.3
200,15.368009771926376,20.0,5.0,loss,0.5
201,15.376750565093277,20.0,5.0,loss,0.7
202,12.469349389258646,20.0,10.0,loss,0.3
203,12.478090182425547,20.0,10.0,loss,0.5
204,12.486830975592447,20.0,10.0,loss,0.7
205,9.059009421215032,20.0,20.0,loss,0.3
206,9.067750214381933,20.0,20.0,loss,0.5
207,9.076491007548833,20.0,20.0,loss,0.7
208,4.973762021584487,20.0,50.0,loss,0.3
209,4.9825028147513875,20.0,50.0,loss,0.5
210,4.991243607918288,20.0,50.0,loss,0.7
